fingerprint_version,viewer_key,catalog_generation,grade_code,title_core,viewer_page,source_image_index,source_sha256,source_byte_size,sha_verified,ocr_psm_modes,bibliographic_evidence_detected,isbn_candidates,year_candidates,school_cycle_candidates,edition_candidates,reprint_candidates,bibliographic_lines
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,3,3,ffce0e548aebd1d32fe0833ae5233b9b4d27e10e99bd0b7906a3f1b7aadebe38,577534,1,6;3;4;11;12,1,,,,,,"psm6: L. Secretaría de Educación Pública, en el marco de la Reforma Integral de la Educación Básica, || psm6: adquieran habilidades para aprender de manera autónoma, y que los padres de familia valoren || psm6: de padres de familia, investigadores del campo de la educación, organismos evaluadores, maes- || psm6: plataformas y a través de su experiencia. A ellos, la Secretaría de Educación Pública les extiende || psm6: Secretaría de Educación Pública || psm3: La secretaría de Educación Pública, en el marco de la Reforma Integral de la Educación Básica, || psm3: adquieran habilidades para aprender de manera autónoma, y que los padres de familia valoren || psm3: de padres de familia, investigadores del campo de la educación, organismos evaluadores, maes- || psm3: plataformas y a través de su experiencia. A ellos, la Secretaría de Educación Pública les extiende || psm3: Secretaría de Educación Pública || psm4: La secretaría de Educación Pública, en el marco de la Reforma Integral de la Educación Básica, || psm4: adquieran habilidades para aprender de manera autónoma, y que los padres de familia valoren || psm4: de padres de familia, investigadores del campo de la educación, organismos evaluadores, maes- || psm4: plataformas y a través de su experiencia. A ellos, la Secretaría de Educación Pública les extiende || psm4: Secretaría de Educación Pública || psm11: L, Secretaría de Educación Pública, en el marco de la Reforma Integral de la Educación Básica, || psm11: que los padres de familia valoren || psm11: de padres de familia, investigadores del campo de la educación, organismos evaluadores, maes- || psm11: plataformas y a través de su experiencia. A ellos, la Secretaría de Educación Pública les extiende || psm11: Secretaría de Educación Pública || psm12: L, Secretaría de Educación Pública, en el marco de la Reforma Integral de la Educación Básica, || psm12: que los padres de familia valoren || psm12: de padres de familia, investigadores del campo de la educación, organismos evaluadores, maes- || psm12: plataformas y a través de su experiencia. A ellos, la Secretaría de Educación Pública les extiende || psm12: Secretaría de Educación Pública"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,4,4,d7e3570fb65d0f3a5e31dc109c886a3a92378baf086abb2d1e3d2d0dda366628,459093,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,5,5,240ad3d16c2b04c59796fadbe8426582de80ac8c2f5a39d636bcd6ebbd019303,517482,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,6,6,e100759ded07018f7992d60044288319cce65cea82d51dd315cd3c1f469f38da,625754,1,6;3;4;11;12,1,,,,,,"psm6: Bienvenidos a este nuevo año escolar. En este curso de Formación Cívica y Ética tendrán la opor- || psm6: comprendan, tales como los relacionados con su crecimiento y desarrollo; asimismo, podrán reflexionar || psm3: Bienvenidos a este nuevo año escolar. En este curso de Formación Cívica y Ética tendrán la opor- || psm3: comprendan, tales como los relacionados con su crecimiento y desarrollo; asimismo, podrán reflexionar || psm4: Bienvenidos a este nuevo año escolar. En este curso de Formación Cívica y Ética tendrán la opor- || psm4: comprendan, tales como los relacionados con su crecimiento y desarrollo; asimismo, podrán reflexionar || psm11: Bienvenidos a este nuevo año escolar. En este curso de Formación Cívica y Ética tendrán la opor- || psm11: comprendan, tales como los relacionados con su crecimiento y desarrollo; asimismo, podrán reflexionar || psm12: Bienvenidos a este nuevo año escolar. En este curso de Formación Cívica y Ética tendrán la opor- || psm12: comprendan, tales como los relacionados con su crecimiento y desarrollo; asimismo, podrán reflexionar"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,7,7,5ae4e3ae648da8ac2d0988125e8846a9f6b0dedab0e218691d901d86ecca9a85,581367,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,8,8,a96df24f70ef498a85653ddd0a77d430ed4279f590aebe2eca4d248c9484a449,718097,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,9,9,7c4b1b68c6175c022b9f8c03b928aaf571925ccf19ebd497bf33dc4ed3bbaf6d,685223,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,10,10,af4c482b0e0fbc5db818f263f48b119558562266abdbed238d7741c0d6c5cb1e,606782,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,11,11,b76edcc386124c2fc32410c29ebc6051e6ea57717c27be730fde4dbfd9485023,568204,1,6;3;4;11;12,1,,,,,,"psm6: nueva familia y se independizan de sus padres, y si la adolescencia se prolonga por || psm6: más tiempo, los adolescentes se mantienen estudiando y dependen de sus padres o || psm3: nueva familia y se independizan de sus padres, y si la adolescencia se prolonga por || psm3: más tiempo, los adolescentes se mantienen estudiando y dependen de sus padres o || psm4: nueva familia y se independizan de sus padres, y si la adolescencia se prolonga por || psm4: más tiempo, los adolescentes se mantienen estudiando y dependen de sus padres o || psm11: nueva familia y se independizan de sus padres, y si la adolescencia se prolonga por || psm11: más tiempo, los adolescentes se mantienen estudiando y dependen de sus padres o || psm12: nueva familia y se independizan de sus padres, y si la adolescencia se prolonga por || psm12: más tiempo, los adolescentes se mantienen estudiando y dependen de sus padres o"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA,12,12,035724c8e16fc4785cc8eef8eeac8ade1533493d715d8f9c411f14bdbed8333e,537902,1,6;3;4;11;12,1,,,,,,"psm6: José Vasconcelos fundó la Secretaría de Educación Pública, || psm3: José Vasconcelos fundó la Secretaría de Educación Pública, || psm4: José Vasconcelos fundó la Secretaría de Educación Pública, || psm11: José Vasconcelos fundó la Secretaría de Educación Pública, || psm12: José Vasconcelos fundó la Secretaría de Educación Pública,"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,1,0,534a1a6967c578427f464851abab57138c375fd01f0a1e20c3d5e9ee9bbedc6a,532428,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,2,2,528155fb16c3121cd6ce0115a4e57f99e8cd12c030d7101a01a492f77c1e04c6,420190,1,6;3;4;11;12,1,,1962;2008;2009;2010;2013;2014;2016;2017;2018,,fifth_edition:2014;first_edition:2008;fourth_edition:2013;second_edition:2009;third_edition:2010,,"psm6: Formación Chica y Ética. Primer grado fue coordinado y editado por la Subsecretaría de Educación Básica de la Secretaría de Educación Pública. || psm6: Cuidado della edición Valdespino/Femando Villafán;p. 76: (ab) titere de calcetín fotografía de Cynthia Valdespino; || psm6: Conación de estoy pra td rara Fool Ca rl son || psm3: Formación Chicay Ética. Primer grado fue coordinado y editado porla Subsecretaria de Educación Básica dela Secretaría de Educación Pública. || psm3: Aurora Almudena Saavedra Solá || psm3: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm3: modificaciones realizadas por el equipo técnico pedagógico de la Secretaría de Educación Pública, || psm3: Diseño: Ediciones Acapulco || psm3: Primera edición, 2008 || psm3: Segunda edición, 2009 || psm3: Tercera edición, 2010 || psm3: Cuarta edición, 2013 || psm3: Quinta edición revisada, 2014, || psm3: D.R.O Secretaríade Educación Pública, 2014 || psm3: ISBN:978:607-514-7239 || psm3: Isidro Reyes Esquivel (pp.8:, 13-20, 24-27, 29-32,34, 36-38) Estel Meza (pp. 1,40-57,60-68) || psm3: En os materiales dirigidos alas educadoras, las maestras, los maestros las madres y los padres || psm3: de famila de educación preescolar primaria y secundaria, la Secretaría de Educación Pública || psm3: profesores), docente(s) y padres de famila aludiendo a ambos géneros, con la finalidad de || psm3: La Secretaría de Educación Pública (se) agradece a los maestros y maestras, alas autoridades || psm3: participación en a revisión de la quina edición revisada 2013. || psm4: Formación Chicay Ética. Primer grado fue coordinado y editado porla Subsecretaria de Educación Básica dela Secretaría de Educación Pública. || psm4: Secretaría de Educación Pública || psm4: Aurora Almudena Saavedra Solá || psm4: Conación de estoy pra td rara Fool Ca rl son || psm4: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm4: modificaciones realizadas por el equipo técnico pedagógico de la Secretaría de Educación Pública, || psm4: Primera edición, 2008 || psm4: Segunda edición, 2009 En os materiales dirigidos alas educadoras, las maestras, los maestros las madres y los padres || psm4: Tercera edición, 2010 e famila de educación preescolar, primaria y secundaria, la Secretaría de Educación Pública || psm4: Cuarta edición, 2013 (ser) emplea los términos: niño(s),adolescente(s Jóvenes, alumnols, educadora) maesto(s, || psm4: Quinta edición revisada, 2014, profesortes), docente(s) y padres de famila aludiendo a ambos géneros, con la finalidad de || psm4: 06020, Cludad de México La Secretaría de Educación Pública (se) agradece a los maestros y maestras, alas autoridades || psm4: participación en a revisión de la quina edición revisada 2013. || psm4: ISBN:978:607-514-7239 || psm11: Formación Chricay Ética. Primer grado fue coordinado y editado por la Subsecretaria de Educación Básica dela Secretaía de Educación Pública || psm11: Aurora Almudena Saavedra Solá || psm11: Isidro Reyes Esquivel (pp.8:, 13-20, 24-27, 29-32,34, 36-38) Estel Meza (pp. 1,40-57,60-68) || psm11: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm11: modificaciones realizadas por el equipo técnico pedagógico de la Secretaría de Educación Pública, || psm11: Diseño: Ediciones Acapulco || psm11: Primera edición, 2008 || psm11: Segunda edición, 2009 || psm11: En os materiales dirigidos alas educadoras, las maestras, los maestros las madres y los padres || psm11: Tercera edición, 2010 || psm11: de famila de educación preescolar primaria y secundaria, la Secretaría de Educación Pública || psm11: Cuarta edición, 2013 || psm11: Quinta edición revisada, 2014, || psm11: profesores), docente(s) y padres de famila aludiendo a ambos géneros, con la finalidad de || psm11: D.R.O Secretaríade Educación Pública, 2014 || psm11: La Secretaría de Educación Pública (se) agradece a los maestros y maestras, alas autoridades || psm11: ISBN:978:607-514-7239 || psm11: participación en a revisión de la quina edición revisada 2013. || psm12: Formación Chricay Ética. Primer grado fue coordinado y editado por la Subsecretaria de Educación Básica dela Secretaía de Educación Pública || psm12: Aurora Almudena Saavedra Solá || psm12: Isidro Reyes Esquivel (pp.8:, 13-20, 24-27, 29-32,34, 36-38) Estel Meza (pp. 1,40-57,60-68) || psm12: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm12: modificaciones realizadas por el equipo técnico pedagógico de la Secretaría de Educación Pública, || psm12: Diseño: Ediciones Acapulco || psm12: Primera edición, 2008 || psm12: Segunda edición, 2009 || psm12: En os materiales dirigidos alas educadoras, las maestras, los maestros las madres y los padres || psm12: Tercera edición, 2010 || psm12: de famila de educación preescolar primaria y secundaria, la Secretaría de Educación Pública || psm12: Cuarta edición, 2013 || psm12: Quinta edición revisada, 2014, || psm12: profesores), docente(s) y padres de famila aludiendo a ambos géneros, con la finalidad de || psm12: D.R.O Secretaríade Educación Pública, 2014 || psm12: La Secretaría de Educación Pública (se) agradece a los maestros y maestras, alas autoridades || psm12: ISBN:978:607-514-7239 || psm12: participación en a revisión de la quina edición revisada 2013."
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,3,3,dcc9e1145681906c16c613f043bc8bb2dd866dba13d19a0f63ba21cd6f20f939,504953,1,6;3;4;11;12,1,,1962,,,,"psm6: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán en || psm6: tus profesores sobre ti. ¿Por qué no pruebas leer con ellos tus libros? Muchos padres de || psm3: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán en || psm3: tus profesores sobre ti. ¿Por qué no pruebas leer con ellos tus libros? Muchos padres de || psm4: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán en || psm4: tus profesores sobre ti. ¿Por qué no pruebas leer con ellos tus libros? Muchos padres de || psm11: tus profesores sobre ti. ¿Por qué no pruebas leer con ellos tus libros? Muchos padres de || psm12: tus profesores sobre ti. ¿Por qué no pruebas leer con ellos tus libros? Muchos padres de"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,4,4,5ff4876dfdeece1112e9d7ea0fa5d6821185fb2f63b45ef35f40cd8a99a6bfac,306433,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,5,5,96e0eea520c9b1063b7011b0948206dcd520d7190e4c120c3a1e3965b5abc37b,436129,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,6,6,537e732ac0d3723b1e00a0497ef94213d443d3b0b12eea7fdb66d2d666b06d23,572752,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,7,7,bff11994af5860be6ecd288ffd9c1ce3241f25ada5f72526d55a46d44af5e4b0,542500,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,8,8,13be82e103fb2dd93a9d9836990b2229aed59e241e243f813ee94f64426af226,708291,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,9,9,e8baf66d1b824742c7986a36dd6289606a24cf18f6c7e821c3e21a03ac278ae8,619180,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,10,10,4cf904b21d56707d22e86a6eb2a9d19ff215b90a85a4bf1bd8de7c6dd6efb946,600567,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,11,11,bff82bdbf2949e737c129a2bfbb5203731cb4dace9ff427f2fd9a43c83b76bd2,609592,1,6;3;4;11;12,1,,,,,,"psm6: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm3: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm4: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm11: o el nombre de tus padres, ayudan a conocerte y a distinguirte || psm12: o el nombre de tus padres, ayudan a conocerte y a distinguirte"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P1FCA,2014,1,Formación Cívica y Ética,12,12,ff633bd2cfd3f72a2709057610b99deacfb1240243a671f1988774465918b7dc,530514,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,1,0,e0e5588463610dfec918604ef751e56beb0dbfac4a6444bc10dc5bb8c3229c23,545286,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,2,2,7a65355bc8418931838ff1bdf019290b939c1d5be428bf527f557049a1ab912f,221323,1,6;3;4;11;12,1,,1962;2008;2009;2010;2013;2014;2016;2017;2018,,fifth_edition:2014;fifth_edition:2018;first_edition:2008;fourth_edition:2013;second_edition:2009;third_edition:2010,third_reprint:2016,"psm6: Formación Chica Ética. Segundo grado fue coordinado y editado por la Subsecretaría de Educación Básica dela Secretaría de Educación Pública. || psm6: Secretaría de Educación Pública || psm6: Subsecretaría de Educación Básica || psm6: Aurora Almudena Saavedra Solá || psm6: Cuidado dela edición || psm6: Esta edición se basa en el proyecto de la primera edición (200) yen ls ediciones subsecuentes, con || psm6: modificaciones realizadas por el equipo técnico pedagógico dela Secretaría de Educación Pública, || psm6: Diseño: Ediciones Acapulco || psm6: Primera edición 2008 En ls materiales dirigidos a las educadoras, as maestras, los maestro, las madres y || psm6: Segunda edición, 2009 los padres de familia de educación preescolar, primaria y secundaria, la Secretaría de || psm6: Tercera edición, 2010 Educación Pública (6) emplea los términos: iñols), adolescentes) jóvenes, alurmols, || psm6: Cuarta edición, 2013 educadoras), maestr(s, profesores, docertels) y padres de famila aludiendo a ambos || psm6: Quinta edición revisada, 2018, géneros, con la finalidad de facitar la lectura. Sin embargo, ste cíterio editorial no || psm6: Tercera reimpresión 2016 (cido escolar2017-2018) lemerita los compromisos que la ses asume en cada una de ls acciones encaminadas a || psm6: DR. Secretaría de Educación Pública, 2014 Consolidar a equidad de género || psm6: 06020, Cludad de México La Secretaría de Educación Pública (se) agradecz a los maestros y maestras, a las || psm6: DISRBUCIÓN GRATUTA-PROMINDA SU VENTA partcipaciónen revisión delaquinta edición revisada 2014. || psm3: Formación Chricay Ética. Segundo grado fue coordinado y editado por la Subsecretaría de Educación Básica de la Secretaria de Educación Pública. || psm3: Secretaría de Educación Pública || psm3: Subsecretaría de Educación Básica || psm3: “Aurora Almudena Saavedra Solá || psm3: Cuidado dela edición || psm3: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm3: modificaciones realizadas por el equipo técnico pedagógico dela Secretaría de Educación Pública, || psm3: Diseño: Ediciones Acapulco || psm3: Primera edición, 2008 || psm3: Segunda edición, 2009 || psm3: Tercera edición, 2010 || psm3: Cuarta edición, 2013 || psm3: Quinta edición revisada, 2014, || psm3: D.R.O- Secretaría de Educación Pública, 2014 || psm3: En los materiales dirigidos a las educadoras, las maestras, los maestros, las madres y || psm3: los padres de famila de educación preescolar, primaria y secundaria, la Secretaria de || psm3: educadora(s), maestro(,profesor(es docerta(g y padres de familia aludiendo a ambos || psm3: La Secretaría de Educación Pública (se agradece a los maestros y maestras, a las || psm3: participación en a revisión de laquinta edición revisada 2014. || psm4: Formación Chricay Ética. Segundo grado fue coordinado y editado por la Subsecretaría de Educación Básica de la Secretaria de Educación Pública. || psm4: Secretaría de Educación Pública || psm4: Subsecretaría de Educación Básica || psm4: “Aurora Almudena Saavedra Solá || psm4: Cuidado dela edición || psm4: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm4: modificaciones realizadas por el equipo técnico pedagógico dela Secretaría de Educación Pública, || psm4: Diseño: Ediciones Acapulco || psm4: Primera edición, 2008 En los materiales dirigidos a las educadoras, las maestras, los maestros, las madres y || psm4: Segunda edición, 2009 los padres de famila de educación preescolar, primaria y secundaria, la Secretaria de || psm4: Tercera edición, 2010 Educación Pública (se) emplea los términos: niño(s),adolescente(s jóvenes, alumols), || psm4: Cuarta edición, 2013 educadora(s), maestro(, profesorles docerte() y padres de familia aludiendo a ambos || psm4: Quinta edición revisada, 2014, Géneros, con la finalidad de facilitar la lectura. Sin embargo, este criterio editorial no || psm4: D.R.O- Secretaría de Educación Pública, 2014 consolidar la equidad de género || psm4: 06020, Cludad de México La Secretaría de Educación Pública sc agradece a los maestros y maestras, a las || psm4: Disrsución GRATUTA-PROHEIDA Su VENTA participación en a revisión de laquinta edición revisada 2014. || psm11: Formación Chricay Ética. Segundo grado fue coordinado y editado por la Subsecretaría de Educación Básica de la Secretaria de Educación Pública. || psm11: Secretaría de Educación Pública || psm11: Subsecretaría de Educación Básica || psm11: “Aurora Almudena Saavedra Solá || psm11: Cuidado dela edición || psm11: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm11: modificaciones realizadas por el equipo técnico pedagógico dela Secretaría de Educación Pública, || psm11: Diseño: Ediciones Acapulco || psm11: Primera edición, 2008 || psm11: En los materiales dirigidos a las educadoras, las maestras, los maestros, las madres y || psm11: Segunda edición, 2009 || psm11: los padres de famila de educación preescolar, primaria y secundaria, la Secretaria de || psm11: Tercera edición, 2010 || psm11: Cuarta edición, 2013 || psm11: educadora(s), maestro(,profesor(es docerta(g y padres de familia aludiendo a ambos || psm11: Quinta edición revisada, 2014, || psm11: D.R.O- Secretaría de Educación Pública, 2014 || psm11: La Secretaría de Educación Pública (se agradece a los maestros y maestras, a las || psm11: participación en a revisión de laquinta edición revisada 2014. || psm12: Formación Chricay Ética. Segundo grado fue coordinado y editado por la Subsecretaría de Educación Básica de la Secretaria de Educación Pública. || psm12: Secretaría de Educación Pública || psm12: Subsecretaría de Educación Básica || psm12: “Aurora Almudena Saavedra Solá || psm12: Cuidado dela edición || psm12: Esta edición se basa en el proyecto dela primera edición (200) yen as ediciones subsecuentes, con || psm12: modificaciones realizadas por el equipo técnico pedagógico dela Secretaría de Educación Pública, || psm12: Diseño: Ediciones Acapulco || psm12: Primera edición, 2008"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,3,3,d297fa4204a400315ead02ebe01b9b1b387ed4cc966d76d5874ddfeb9fbe133e,497055,1,6;3;4;11;12,1,,1962,,,,"psm6: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán || psm6: Muchos padres de familia y maestros participaron en su creación, trabajando con || psm3: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán || psm3: Muchos padres de familia y maestros participaron en su creación, trabajando con || psm4: Conforme avancen las clases a lo largo del ciclo escolar, tus profesores profundizarán || psm4: Muchos padres de familia y maestros participaron en su creación, trabajando con || psm11: Conforme avancen las ases a lo largo del ciclo escolar, tus profesores profundizarán || psm11: Muchos padres de familia y maestros participaron en su creación, trabajando con || psm12: Conforme avancen las ases a lo largo del ciclo escolar, tus profesores profundizarán || psm12: Muchos padres de familia y maestros participaron en su creación, trabajando con"
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,4,4,572c71313f56380e4d4a92606f6675c889f27e920f0973e209345b407298eb0d,323651,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,5,5,f071dbccae1eb7d4c4496bd13c04baa3350ef056c939dfc9cb286710e3ae3e43,422393,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,6,6,5aecb10585d095e2881b5d0ec3172471c469ca9643aeb27d97cf74a683d7c6e3,281137,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,7,7,8ec066d8dc0440bf27c84425dc1a62b181063d1770da969d4d77bdcb4a8272f6,413905,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,8,8,9d7f8382a4eb99765f0cd9ef88c0285bca4edb63e5edc63af7d1c5486ebedc69,292284,1,6;3;4;11;12,1,,,,,,psm6: NENE en los que podrás encontrar la información || psm3: Pedra by dnde En esta sección diversas instituciones del || psm3: en los que podrás encontrar la información || psm4: Pedra by dnde En esta sección diversas instituciones del || psm4: en los que podrás encontrar la información || psm11: en los que podrás encontrar la información || psm12: en los que podrás encontrar la información
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,9,9,81769a65fdc500f80a4ae976aac3957e842243acd107fd0bd8dd4f93fdbe526e,503270,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,10,10,5089b2cd2205e73870b1a25da1fec0717be3908e3a3c4e432d9ca159f904f66c,659820,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,11,11,bd700cc15ebf69c4a849893331271fe5319dd5b056779fb4fab9f23f8ca3c41f,658762,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P2FCA,2014,2,Formación Cívica y Ética,12,12,93cbd94a3726a2a1968a8bfd0b92e4c3eae55915c42c42f6459b1fb76b6f60c6,585776,1,6,0,,,,,,
LTMD_U1_W7_ADMITTED_BIBLIOGRAPHIC_FINGERPRINTS_0.1,H2014P3FCA,2014,3,Formación Cívica y Ética,1,0,df21a4c410d91db94b21106bbea05e4c5c698c78ab22de649737c976ebddc607,564379,1,6,0,,,,,,
