audit_version,source_viewer_key,source_book_id,source_generation,source_grade_code,source_target_page,source_anchor_count,candidate_viewer_count,accepted_alignment_count,decision
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,47,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,48,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,49,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,50,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,51,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,52,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,53,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,54,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,55,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,56,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,57,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,58,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,59,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,60,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,61,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,62,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,63,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,64,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,65,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,66,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,67,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,68,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,69,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,70,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,71,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,72,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,73,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,74,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,75,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,76,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,77,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,78,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,79,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,80,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,81,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,82,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,83,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,84,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,85,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,86,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,87,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,88,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,89,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,90,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,91,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,92,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,93,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,94,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,95,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,96,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,97,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,98,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,99,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,100,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,101,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,102,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,103,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,104,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,105,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,106,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,107,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,108,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,109,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,110,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,111,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,112,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,113,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,114,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,115,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,116,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,117,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,118,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,119,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,120,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,121,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,122,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,123,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,124,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,125,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,126,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,127,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,128,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,129,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,130,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,131,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,132,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,133,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,134,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,135,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,136,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,137,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,138,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,139,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,140,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,141,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,142,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,143,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,144,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,145,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,146,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,147,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,148,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,149,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,150,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,151,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,152,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,153,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,154,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,155,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,156,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,157,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,158,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,159,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,160,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,161,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,162,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,163,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,164,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,165,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,166,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,167,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,168,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,169,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,170,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,171,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,172,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,173,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,174,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,175,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,176,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,177,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,178,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,179,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,180,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,181,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,182,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,183,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,184,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,185,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,186,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,187,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,188,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,189,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,190,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,191,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,192,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,193,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,194,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,195,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,196,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,197,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,198,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,199,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,200,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,201,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,202,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,203,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,204,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,205,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,206,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,207,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,208,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,209,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,210,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,211,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,212,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,213,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,214,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,215,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,216,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,217,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,218,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,219,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,220,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,221,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,222,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,223,0,2,0,insufficient_source_anchors
LTMD_U1_W2_MATH_INTERNAL_RECOVERY_0.1,H2018P5DMA,U1-H2018P5DMA,2018,5,224,0,2,0,insufficient_source_anchors
